player_id,player,known_name,team,fpl_team_logo_url,position,season,fpl_minutes,fpl_goals,fpl_assists,fpl_clean_sheets,fpl_goals_conceded,fpl_saves,fpl_price_gbp,photo_url,tm_player_id,date_of_birth,market_value_gbp,val_club_id,val_club_name,transfermarkt_club_id
195,Ellis Simms,Simms,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,104,0,0,0,3,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p218997.png,511550.0,2001-01-05,5160000.0,29,Everton FC,29
196,Jahnoah Markelo,Markelo,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,0,0,0,0,0,0,5000000,,,,,,,
197,Norman Bassette,Bassette,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,0,0,0,0,0,0,4500000,,,,,,,
492,Taiwo Awoniyi,Awoniyi,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,232,0,0,0,7,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p210156.png,295313.0,1997-08-12,6880000.0,703,Nottingham Forest,703
575,Caleb Yirenkyi,Yirenkyi,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,265,0,0,2,5,0,4800000,,1240763.0,2006-01-15,8600000.0,2778,FC Nordsjaelland,2778
584,Gustavo Hamer,Hamer,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,32,0,0,0,1,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p196100.png,322985.0,1997-06-24,12900000.0,350,Sheffield United,350
599,Sidiki Cherif,Cherif,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,30,0,0,0,3,0,5000000,,986288.0,2006-12-15,15480000.0,36,Fenerbahce,36
623,Dan Bentley,Bentley,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p79602.png,,,,,,
655,Yann Gboho,Gboho,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,0,0,0,0,0,0,5500000,,463613.0,2001-01-14,15480000.0,415,FC Toulouse,415
656,Stephen Mfuni,Mfuni,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,90,0,0,1,0,0,4000000,,,,,,,
42,Evann Guessand,Guessand,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,54,0,0,0,1,0,5400000,,500689.0,2001-07-01,21500000.0,873,Crystal Palace,873
153,Axel Disasi,Disasi,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,139,0,0,0,6,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p220362.png,386047.0,1998-03-11,12900000.0,379,West Ham United,379
198,Dean Henderson,Henderson,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Goalkeeper,2026-27,270,0,0,0,8,12,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p172649.png,258919.0,1997-03-12,24080000.0,873,Crystal Palace,873
199,Walter Benítez,Benitez,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Goalkeeper,2026-27,180,0,0,1,3,5,4500000,,296802.0,1993-01-19,3440000.0,873,Crystal Palace,873
202,Chris Richards,Richards,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,450,0,0,1,11,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p427623.png,578539.0,2000-03-28,24080000.0,873,Crystal Palace,873
203,Jaydee Canvot,Canvot,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,360,0,0,1,8,0,4800000,,1006411.0,2006-07-29,24080000.0,873,Crystal Palace,873
204,Tyrick Mitchell,Mitchell,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,419,2,0,1,10,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p244723.png,730893.0,1999-09-01,21500000.0,873,Crystal Palace,873
205,Borna Sosa,Sosa,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,0,0,0,0,0,0,4500000,,293194.0,1998-01-21,2580000.0,873,Crystal Palace,873
206,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,72,0,0,0,2,0,4300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p515621.png,689637.0,2003-06-17,12900000.0,873,Crystal Palace,873
207,Oscar Mingueza,Mingueza,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,16,0,0,0,1,0,4400000,,331505.0,1999-05-13,15480000.0,940,Celta de Vigo,940
208,Ismaïla Sarr,Sarr,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,8,0,0,0,0,0,6200000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232185.png,410225.0,1998-02-25,34400000.0,873,Crystal Palace,873
210,Adam Wharton,Wharton,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,436,0,0,1,10,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p496221.png,744149.0,2004-02-06,60200000.0,873,Crystal Palace,873
211,Yéremy Pino Santos,Yeremy,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,307,0,2,1,6,0,5500000,,568157.0,2002-10-20,25800000.0,873,Crystal Palace,873
212,Will Hughes,Hughes,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,29,0,0,0,1,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p108413.png,207014.0,1995-04-17,4300000.0,873,Crystal Palace,873
213,Jefferson Lerma Solís,Lerma,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,51,0,0,0,1,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p152551.png,262980.0,1994-10-25,5160000.0,873,Crystal Palace,873
214,Daichi Kamada,Kamada,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,441,0,3,1,10,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p209400.png,356141.0,1996-08-05,8600000.0,873,Crystal Palace,873
215,Justin Devenny,Devenny,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p489706.png,747009.0,2003-10-11,10320000.0,873,Crystal Palace,873
216,Romain Esse,Esse,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p606921.png,967319.0,2005-05-13,8600000.0,,,
217,Matheus França de Oliveira,M.França,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,,743597.0,2004-04-01,5160000.0,978,Club de Regatas Vasco da Gama,978
218,Cheick Doucouré,Doucouré,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p438464.png,543387.0,2000-01-08,8600000.0,873,Crystal Palace,873
219,Jesurun Rak-Sakyi,J.Rak-Sakyi,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p450542.png,586834.0,2002-10-05,5160000.0,512,Stoke City,512
220,Rio Cardines,Cardines,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,0,0,0,0,0,0,4500000,,1047257.0,2006-07-01,258000.0,873,Crystal Palace,873
221,Joél Drakes-Thomas,Drakes-Thomas,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,1348941.0,2009-06-09,,,,
222,Jørgen Strand Larsen,Strand Larsen,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Forward,2026-27,298,1,0,1,5,0,6000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p247412.png,429983.0,2000-02-06,34400000.0,873,Crystal Palace,873
223,Jean-Philippe Mateta,Mateta,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Forward,2026-27,62,0,0,0,2,0,6300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p231747.png,420002.0,1997-06-28,25800000.0,873,Crystal Palace,873
224,Eddie Nketiah,Nketiah,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Forward,2026-27,175,0,1,0,7,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p205533.png,340324.0,1999-05-30,8600000.0,873,Crystal Palace,873
225,Christantus Uche,Uche,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Forward,2026-27,0,0,0,0,0,0,5000000,,1124005.0,2003-05-19,10320000.0,873,Crystal Palace,873
241,Dwight McNeil,McNeil,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,84,0,0,0,3,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p433154.png,584769.0,1999-11-22,15480000.0,29,Everton FC,29
555,Remi Matthews,Matthews,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p169593.png,196722.0,1994-02-10,172000.0,873,Crystal Palace,873
577,Takehiro Tomiyasu,Tomiyasu,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,189,0,0,0,5,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p223723.png,331560.0,1998-11-05,4300000.0,610,Ajax Amsterdam,610
588,Anan Khalaili,Khalaili,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,379,1,0,1,8,0,5000000,,945021.0,2004-09-03,19780000.0,3948,Union Saint-Gilloise,3948
595,Zavier Gozo,Gozo,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,28,0,0,0,2,0,5000000,,1007383.0,2007-03-22,5160000.0,6643,Real Salt Lake,6643
633,Honest Ahanor,Ahanor,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,90,0,0,0,3,0,4500000,,1077175.0,2008-02-23,25800000.0,800,Atalanta BC,800
643,Ben Chilwell,Chilwell,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Defender,2026-27,29,1,0,0,1,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p172850.png,464738.0,1997-12-11,,,,
644,Quinten Timber,Timber,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,253,0,0,1,5,0,5000000,,420213.0,2001-06-17,21500000.0,244,Olympique Marseille,244
647,Darío Osorio,Osorio,Crystal Palace,https://resources.premierleague.com/premierleague/badges/70/t31.png,Midfielder,2026-27,1,0,0,0,0,0,5500000,,881116.0,2004-01-24,12900000.0,865,FC Midtjylland,865
21,Christian Nørgaard,Nørgaard,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p128295.png,148367.0,1994-03-10,4300000.0,11,Arsenal FC,11
209,Brennan Johnson,Johnson,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,238,0,0,2,1,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p242898.png,470607.0,2001-05-23,25800000.0,873,Crystal Palace,873
226,Jordan Pickford,Pickford,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Goalkeeper,2026-27,450,0,0,3,3,15,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p111234.png,130164.0,1994-03-07,11180000.0,29,Everton FC,29
227,Mark Travers,Travers,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Goalkeeper,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p229600.png,357658.0,1999-05-18,2580000.0,29,Everton FC,29
228,Tom King,King,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p138001.png,215810.0,1995-03-09,86000.0,29,Everton FC,29
229,James Tarkowski,Tarkowski,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,450,1,1,3,3,0,6100000,https://resources.premierleague.com/premierleague/photos/players/110x140/p17761.png,173504.0,1992-11-19,4300000.0,29,Everton FC,29
230,Jarrad Branthwaite,Branthwaite,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,450,0,0,3,3,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p480455.png,661053.0,2002-06-27,34400000.0,29,Everton FC,29
231,Michael Keane,Keane,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,0,0,0,0,0,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p106611.png,118534.0,1993-01-11,2580000.0,29,Everton FC,29
232,Jake O'Brien,O'Brien,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,16,0,0,0,0,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p512462.png,711544.0,2001-05-15,15480000.0,29,Everton FC,29
233,Vitalii Mykolenko,Mykolenko,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,450,0,0,3,3,0,4600000,https://resources.premierleague.com/premierleague/photos/players/110x140/p224967.png,404842.0,1999-05-29,21500000.0,29,Everton FC,29
234,Nathan Patterson,Patterson,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p243571.png,424015.0,2001-10-16,8600000.0,29,Everton FC,29
235,Adam Aznou,Aznou,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,0,0,0,0,0,0,4000000,,938146.0,2006-06-02,5160000.0,29,Everton FC,29
236,Kiernan Dewsbury-Hall,Dewsbury-Hall,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,450,1,0,3,3,0,6600000,https://resources.premierleague.com/premierleague/photos/players/110x140/p215413.png,475188.0,1998-09-06,30100000.0,29,Everton FC,29
238,Jack Grealish,Grealish,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,135,0,0,1,1,0,6500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p114283.png,203460.0,1995-09-10,17200000.0,29,Everton FC,29
239,James Garner,Garner,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,328,0,0,2,2,0,6000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232928.png,505219.0,2001-03-13,38700000.0,29,Everton FC,29
242,Tyrique George,George,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,309,1,0,2,3,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p550615.png,936874.0,2006-02-04,17200000.0,29,Everton FC,29
243,Carlos Alcaraz Durán,Alcaraz,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,5,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p502697.png,748319.0,2002-11-30,12900000.0,29,Everton FC,29
244,Harrison Armstrong,Armstrong,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,446,0,1,3,3,0,5000000,,1107733.0,2007-01-19,10320000.0,29,Everton FC,29
245,Tyler Dibling,Dibling,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,24,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p496661.png,866655.0,2006-02-17,14620000.0,29,Everton FC,29
246,Merlin Röhl,Röhl,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,249,0,0,1,2,0,4900000,,608832.0,2002-07-05,13760000.0,29,Everton FC,29
247,Hayden Hackney,Hackney,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,137,0,1,1,1,0,5400000,,,,,,,
248,Norberto Bercique Gomes Betuncal,Beto,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Forward,2026-27,31,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p486385.png,595809.0,1998-01-31,15480000.0,29,Everton FC,29
249,Thierno Barry,Barry,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Forward,2026-27,417,2,0,3,3,0,5600000,,937941.0,2002-10-21,25800000.0,29,Everton FC,29
649,Ainsley Maitland-Niles,Maitland-Niles,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Defender,2026-27,177,1,0,2,1,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p154043.png,285845.0,1997-08-29,8600000.0,1041,Olympique Lyon,1041
654,Braiden Graham,Graham,Everton,https://resources.premierleague.com/premierleague/badges/70/t11.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,1122712.0,2007-11-07,,,,
250,Bernd Leno,Leno,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Goalkeeper,2026-27,450,0,0,1,8,16,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p80201.png,72476.0,1992-03-04,5160000.0,931,Fulham FC,931
251,Benjamin Lecomte,Lecomte,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,,127181.0,1991-04-26,688000.0,931,Fulham FC,931
252,Alfie McNally,McNally,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,,747950.0,2004-12-22,,,,
253,Joachim Andersen,Andersen,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,190,0,0,0,5,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p174874.png,260827.0,1996-05-31,17200000.0,931,Fulham FC,931
254,Antonee Robinson,Robinson,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,429,0,0,1,8,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p169528.png,349701.0,1997-08-08,18920000.0,931,Fulham FC,931
255,Jorge Cuenca Barreno,J.Cuenca,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,90,0,0,0,3,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p246301.png,494880.0,1999-11-17,6880000.0,931,Fulham FC,931
256,Kenny Tete,Tete,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,27,0,0,0,0,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p167074.png,206746.0,1995-10-09,6880000.0,931,Fulham FC,931
257,Calvin Bassey,Bassey,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,450,0,1,1,8,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232892.png,461883.0,1999-12-31,24080000.0,931,Fulham FC,931
258,Timothy Castagne,Castagne,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,408,0,2,2,7,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p166477.png,262226.0,1995-12-05,6880000.0,931,Fulham FC,931
261,Alex Iwobi,Iwobi,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,408,0,0,2,7,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p153133.png,242631.0,1996-05-03,17200000.0,931,Fulham FC,931
262,Emile Smith Rowe,Smith Rowe,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,38,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p209289.png,392765.0,2000-07-28,17200000.0,931,Fulham FC,931
263,Kevin Santos Lopes de Macedo,Kevin,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,61,0,0,0,1,0,5300000,,88755.0,1991-06-28,6880000.0,6195,SSC Napoli,6195
264,Oscar Bobb,Bobb,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,343,0,0,3,6,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p477555.png,661207.0,2003-07-12,24080000.0,931,Fulham FC,931
265,Sander Berge,Berge,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,349,0,0,2,5,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p207189.png,333014.0,1998-02-14,21500000.0,931,Fulham FC,931
266,Tom Cairney,Cairney,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p76357.png,123275.0,1991-01-20,430000.0,931,Fulham FC,931
268,Josh King,King,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,425,2,0,2,7,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p577725.png,1011131.0,2007-01-03,21500000.0,931,Fulham FC,931
269,Ryan Sessegnon,Sessegnon,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,50,0,0,0,1,0,4300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p184349.png,392775.0,2000-05-18,18920000.0,931,Fulham FC,931
270,Harrison Reed,Reed,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,0,0,0,0,0,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p153366.png,226973.0,1995-01-27,1720000.0,931,Fulham FC,931
271,Rodrigo Muniz Carvalho,Muniz,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Forward,2026-27,38,0,0,0,1,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p244042.png,735571.0,2001-05-04,17200000.0,931,Fulham FC,931
272,Jonah Kusi-Asare,Kusi-Asare,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Forward,2026-27,0,0,0,0,0,0,4500000,,1069512.0,2007-07-04,2580000.0,931,Fulham FC,931
569,Gonzalo García,Gonzalo,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Forward,2026-27,425,1,0,2,7,0,6000000,,935230.0,2004-03-24,25800000.0,418,Real Madrid,418
570,César Palacios,Palacios,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,226,1,0,0,7,0,5400000,,948272.0,2004-11-11,6450000.0,,,
580,Shea Charles,Charles,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,303,0,0,1,5,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p463210.png,185764.0,1993-09-18,43000.0,931,Fulham FC,931
610,Luc De Fougerolles,De Fougerolles,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,0,0,0,0,0,0,4000000,,,,,,,
626,Macaulay Zepa,Zepa,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,,,,,,
635,Hugo Larsson,Larsson,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,37,0,0,0,1,0,5000000,,931838.0,2004-06-27,24080000.0,24,Eintracht Frankfurt,24
636,Manuel Ángel Morán Ibáñez,Ángel,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,,,,,,,
650,David Affengruber,Affengruber,Fulham,https://resources.premierleague.com/premierleague/badges/70/t54.png,Defender,2026-27,180,0,0,1,1,0,4500000,,67339.0,1985-09-20,86000.0,931,Fulham FC,931
240,Tim Iroegbunam,Iroegbunam,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Midfielder,2026-27,70,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p490094.png,696589.0,2003-06-30,15480000.0,29,Everton FC,29
273,Dillon Phillips,Phillips,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,,,,,,,
274,Jack Butland,Butland,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Goalkeeper,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p105666.png,128899.0,1993-03-10,1290000.0,124,Rangers FC,124
275,Harvey Cartwright,Cartwright,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,,459873.0,1996-10-20,215000.0,3008,Hull City,3008
276,Thimothée Lo-Tutala,Lo-Tutala,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p444307.png,,,,,,
277,John Egan,Egan,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,437,0,0,3,4,0,4100000,https://resources.premierleague.com/premierleague/photos/players/110x140/p108416.png,121324.0,1992-10-20,860000.0,3008,Hull City,3008
278,Charlie Hughes,Hughes,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,0,0,0,0,0,0,3900000,,,,,,,
279,Semi Ajayi,Ajayi,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,423,1,0,3,4,0,4200000,https://resources.premierleague.com/premierleague/photos/players/110x140/p146426.png,251912.0,1993-11-09,602000.0,3008,Hull City,3008
280,Lewie Coyle,Coyle,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,348,0,0,2,4,0,4000000,,,,,,,
281,Cody Drameh,Drameh,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,65,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p433590.png,,,,,,
282,Ryan Giles,Giles,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,444,0,1,3,4,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p232351.png,61834.0,1991-06-13,6020000.0,3008,Hull City,3008
283,Matty Jacob,Jacob,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,0,0,0,0,0,0,4000000,,14013.0,1986-03-05,215000.0,3008,Hull City,3008
284,Cathal McCarthy,McCarthy,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,0,0,0,0,0,0,4000000,,,,,,,
285,Paddy McNair,McNair,Hull City,https://resources.premierleague.com/premierleague/badges/70/t88.png,Defender,2026-27,26,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p160817.png,167268.0,1995-04-27,1290000.0,3008,Hull City,3008
